feature_index_zero_based,gxi_mean_absolute,ig_mean_absolute,gxi_rank_ascending,ig_rank_ascending,common_structural_zero
0,2.13695966522e-05,3.36990851793e-05,1237,1426,False
1,2.1235387976e-05,3.32113449986e-05,1197,1362,False
2,1.8366785298e-05,3.24988905049e-05,344,1282,False
3,1.73978078237e-05,2.24129944399e-05,157,33,False
4,3.15104989568e-05,4.54022228951e-05,2759,2754,False
5,2.22545222641e-05,3.11548828904e-05,1462,1131,False
6,2.51328528975e-05,4.16161674366e-05,2034,2476,False
7,2.2564396204e-05,3.6302011722e-05,1545,1735,False
8,3.04956593027e-05,4.43633216491e-05,2701,2714,False
9,1.92919396795e-05,2.55994000327e-05,607,353,False
10,2.55835930147e-05,3.64390580216e-05,2110,1750,False
11,2.16539865505e-05,2.819020483e-05,1309,776,False
12,3.02631888189e-05,4.09430322179e-05,2684,2387,False
13,3.87862492062e-05,6.42654413241e-05,2972,2970,False
14,2.06060358323e-05,3.00521696772e-05,1008,992,False
15,1.92046136362e-05,3.20009967254e-05,583,1227,False
16,2.22302405746e-05,3.94442940888e-05,1452,2157,False
17,1.83503634616e-05,3.3099182474e-05,336,1347,False
18,1.81856266863e-05,2.48004980676e-05,305,231,False
19,3.39755279128e-05,4.79996124341e-05,2864,2800,False
20,2.02103437914e-05,2.94335877697e-05,906,928,False
21,2.51639758062e-05,3.94795388274e-05,2038,2164,False
22,2.36656105699e-05,3.94184862671e-05,1780,2153,False
23,2.4734179533e-05,3.92054425902e-05,1970,2127,False
24,1.84981472557e-05,2.46473991865e-05,383,214,False
25,2.62189660134e-05,3.88480038964e-05,2206,2062,False
26,1.99880596483e-05,2.61944969679e-05,827,454,False
27,2.65325325017e-05,4.12770168623e-05,2253,2436,False
28,3.49127949448e-05,6.15744866082e-05,2892,2939,False
29,1.81422656169e-05,2.91648757411e-05,299,895,False
30,1.83040392585e-05,2.75357178907e-05,326,694,False
31,1.97394674615e-05,2.94164437946e-05,740,925,False
32,1.740343032e-05,3.28000060108e-05,159,1313,False
33,1.8604368961e-05,2.65750877588e-05,416,529,False
34,2.85861970042e-05,4.20626602136e-05,2555,2525,False
35,1.91629533219e-05,2.90387561108e-05,565,875,False
36,2.49092809099e-05,4.37257003796e-05,1998,2669,False
37,2.43820159085e-05,3.98817865062e-05,1901,2230,False
38,2.46529125434e-05,4.18072304456e-05,1958,2503,False
39,2.37109288719e-05,3.09204842779e-05,1788,1107,False
40,2.60947690549e-05,3.87435793527e-05,2184,2051,False
41,1.97469016712e-05,2.62769608526e-05,747,471,False
42,2.33765476878e-05,3.67905122403e-05,1722,1797,False
43,3.86911160604e-05,6.41388905933e-05,2971,2969,False
44,1.82598487299e-05,2.93000884994e-05,319,913,False
45,2.36262076214e-05,3.80514466087e-05,1772,1945,False
46,2.61339391727e-05,3.91016510548e-05,2193,2107,False
47,1.83976935659e-05,3.35123040713e-05,352,1397,False
48,1.91531835299e-05,2.38597858697e-05,563,117,False
49,2.72740908258e-05,3.86645842809e-05,2389,2035,False
50,1.90681421373e-05,2.71273092949e-05,544,632,False
51,2.87592138193e-05,4.38000715803e-05,2570,2678,False
52,2.43590566242e-05,3.89693195757e-05,1897,2085,False
53,2.32327511185e-05,3.71642927348e-05,1700,1837,False
54,1.77609799721e-05,2.15162726818e-05,217,16,False
55,3.10098366754e-05,4.25412508775e-05,2738,2581,False
56,1.92218813027e-05,2.43924696406e-05,588,183,False
57,2.35959505517e-05,3.5052664316e-05,1761,1586,False
58,3.86191786674e-05,6.2281927967e-05,2970,2948,False
59,1.8186365196e-05,2.65022408712e-05,306,515,False
60,1.88007979887e-05,2.8311402275e-05,468,791,False
61,1.86940724234e-05,3.02171065414e-05,441,1006,False
62,1.98662146431e-05,3.37284182024e-05,792,1428,False
63,2.09445479413e-05,2.68018484348e-05,1122,569,False
64,3.28627793351e-05,4.75912092952e-05,2821,2795,False
65,2.36573832808e-05,3.03783381241e-05,1778,1027,False
66,2.85031128442e-05,4.34211287939e-05,2541,2647,False
67,2.12704853766e-05,3.54250296368e-05,1207,1630,False
68,2.53172238445e-05,4.23760175181e-05,2064,2564,False
69,1.99553960556e-05,2.69217271125e-05,815,603,False
70,2.83075096377e-05,4.12535737269e-05,2508,2433,False
71,2.20066103793e-05,2.88808932964e-05,1395,863,False
72,1.9625746063e-05,2.90584957838e-05,701,881,False
73,3.36049197358e-05,5.59081963729e-05,2856,2840,False
74,1.94186904992e-05,3.09962488245e-05,639,1114,False
75,2.10959315154e-05,3.27719790221e-05,1161,1310,False
76,2.43428821705e-05,3.63260223821e-05,1895,1737,False
77,2.17751276068e-05,3.86262254324e-05,1339,2031,False
78,2.01048515009e-05,2.62279227172e-05,860,459,False
79,3.05553294311e-05,4.26048754889e-05,2709,2587,False
80,1.75115146703e-05,2.68516450888e-05,176,586,False
81,2.9889995858e-05,4.54059118056e-05,2659,2755,False
82,2.24237264774e-05,3.70747620764e-05,1505,1824,False
83,2.1776635549e-05,3.54091098416e-05,1341,1629,False
84,1.82574258361e-05,2.52343052125e-05,318,300,False
85,2.5457209631e-05,3.67156389984e-05,2088,1787,False
86,1.78115878953e-05,2.46552444878e-05,227,215,False
87,2.68414623861e-05,3.77853648388e-05,2305,1920,False
88,3.52269198629e-05,5.98363149038e-05,2900,2914,False
89,1.88404846995e-05,2.74339090538e-05,477,672,False
90,2.21045538638e-05,3.43520550814e-05,1419,1508,False
91,2.36044652411e-05,3.49718720827e-05,1762,1579,False
92,1.74898996192e-05,3.14521857945e-05,170,1163,False
93,1.69057038875e-05,2.25858566409e-05,89,41,False
94,2.85312780761e-05,3.98055453843e-05,2547,2217,False
95,1.9914814402e-05,2.74575850199e-05,807,677,False
96,2.45160172199e-05,3.96302348236e-05,1936,2181,False
97,2.48811647907e-05,3.95996612497e-05,1994,2177,False
98,2.53470116149e-05,4.15278809669e-05,2068,2463,False
99,2.0636309273e-05,2.84122143057e-05,1017,809,False
100,2.95082045341e-05,4.14509413531e-05,2625,2451,False
101,2.20448146138e-05,2.72313718597e-05,1404,646,False
102,2.54561509792e-05,3.60231970262e-05,2087,1691,False
103,3.73517286789e-05,6.57076234347e-05,2954,2984,False
104,1.70930434251e-05,2.62863068201e-05,120,474,False
105,2.24263640121e-05,3.30540715368e-05,1506,1344,False
106,2.27397285926e-05,3.37574092555e-05,1578,1434,False
107,1.93816085812e-05,3.49602305505e-05,628,1578,False
108,2.04470616154e-05,2.74939920928e-05,967,686,False
109,2.99940802506e-05,4.10423199355e-05,2665,2405,False
110,2.04552361538e-05,3.04598252114e-05,970,1040,False
111,2.40517420025e-05,3.97111361963e-05,1850,2193,False
112,2.36658142967e-05,3.66812782886e-05,1781,1783,False
113,2.09616828215e-05,3.44305153703e-05,1127,1517,False
114,2.01467992156e-05,2.58603085967e-05,883,396,False
115,3.27413217747e-05,4.4172811613e-05,2814,2696,False
116,2.00594950002e-05,2.49378008448e-05,849,255,False
117,2.81753091258e-05,4.09790227422e-05,2495,2390,False
118,3.41753948305e-05,5.73571451241e-05,2869,2863,False
119,1.95439188246e-05,2.70580731012e-05,678,626,False
120,2.29631095863e-05,3.35613076459e-05,1640,1401,False
121,2.21587870328e-05,3.35142685799e-05,1436,1398,False
122,1.94664280571e-05,3.11641597364e-05,654,1132,False
123,1.68296683114e-05,2.23913884838e-05,81,32,False
124,2.81688571704e-05,3.83816222893e-05,2493,1997,False
125,2.03610143217e-05,2.67911691481e-05,945,565,False
126,2.50636421697e-05,3.90839741158e-05,2025,2106,False
127,2.31596513913e-05,3.48698704329e-05,1686,1568,False
128,2.28150984185e-05,3.47522181983e-05,1596,1555,False
129,2.07925622817e-05,2.72748457064e-05,1070,654,False
130,2.49836193689e-05,3.28023415932e-05,2012,1314,False
131,1.85568860616e-05,2.24721552513e-05,403,36,False
132,2.19878238568e-05,3.16629666486e-05,1385,1189,False
133,3.99511918658e-05,6.25957618468e-05,2994,2953,False
134,1.82110143214e-05,2.66935567197e-05,309,548,False
135,1.87920522876e-05,2.83295721601e-05,464,796,False
136,2.19396297325e-05,3.22780797433e-05,1378,1255,False
137,1.87421373994e-05,3.05638386635e-05,450,1053,False
138,1.60348572535e-05,2.23250008275e-05,22,30,False
139,2.9589584301e-05,3.89645574614e-05,2633,2084,False
140,2.5196448405e-05,3.35431432177e-05,2043,1400,False
141,2.4796996513e-05,3.99865893996e-05,1984,2249,False
142,2.27003947657e-05,3.71284841094e-05,1571,1831,False
143,2.40318258875e-05,3.61236707249e-05,1845,1708,False
144,2.20852671191e-05,2.88265164272e-05,1415,858,False
145,2.78688276012e-05,4.05081918871e-05,2460,2335,False
146,1.91972594621e-05,2.40868157562e-05,579,139,False
147,2.65840390057e-05,3.91373869206e-05,2263,2115,False
148,3.32783420163e-05,5.59824038646e-05,2839,2841,False
149,1.95058219106e-05,2.79735140793e-05,666,751,False
150,2.12080358324e-05,3.27377529175e-05,1191,1305,False
151,2.37820295297e-05,3.82323487429e-05,1808,1969,False
152,2.00381928153e-05,3.43848587363e-05,841,1513,False
153,2.21964146476e-05,3.00282263197e-05,1442,989,False
154,3.33213247359e-05,4.76165914733e-05,2844,2797,False
155,1.96387318283e-05,2.86658014375e-05,706,840,False
156,2.56910843746e-05,4.20501746703e-05,2125,2524,False
157,2.19153534999e-05,3.4906584915e-05,1365,1572,False
158,2.60887591139e-05,4.00581302529e-05,2183,2266,False
159,1.64562807186e-05,2.08350720641e-05,47,10,False
160,2.85446731141e-05,4.00576682296e-05,2551,2265,False
161,2.22034996114e-05,2.72990473604e-05,1445,656,False
162,2.7301530281e-05,3.97255789721e-05,2393,2197,False
163,3.31798073603e-05,5.88570910622e-05,2835,2893,False
164,1.73741464096e-05,2.64973732556e-05,152,513,False
165,2.09897316381e-05,3.21323714161e-05,1133,1240,False
166,2.2747719413e-05,3.19446917274e-05,1579,1217,False
167,1.83201045729e-05,3.24232241837e-05,329,1271,False
168,2.26370320888e-05,2.92166569125e-05,1558,902,False
169,3.13710079354e-05,4.59144102933e-05,2756,2769,False
170,1.90197370102e-05,2.60679225903e-05,531,430,False
171,2.73782243312e-05,4.17970913986e-05,2408,2502,False
172,2.31347112276e-05,3.73441871488e-05,1676,1854,False
173,2.69713164016e-05,4.02934674639e-05,2328,2297,False
174,2.01423099497e-05,2.6871179216e-05,882,592,False
175,2.38694174186e-05,3.45016815118e-05,1817,1528,False
176,1.73992084456e-05,2.20953916141e-05,158,24,False
177,2.4449911507e-05,3.5533314076e-05,1922,1645,False
178,3.4404998587e-05,5.88827679167e-05,2878,2894,False
179,1.7991358618e-05,2.65849994321e-05,266,531,False
180,2.01213952096e-05,3.29458234773e-05,871,1332,False
181,2.23225579248e-05,3.27376365021e-05,1477,1304,False
182,1.8789074602e-05,3.39901234838e-05,463,1461,False
183,2.00238755497e-05,2.70445179922e-05,838,625,False
184,2.85349487967e-05,4.30890213465e-05,2548,2624,False
185,1.88848625839e-05,2.77288127108e-05,493,722,False
186,2.72262332146e-05,4.52518361271e-05,2371,2750,False
187,2.49397762673e-05,3.90773420804e-05,2003,2103,False
188,1.94653275685e-05,3.14403587254e-05,653,1162,False
189,2.04724601645e-05,2.74583617283e-05,977,679,False
190,2.64231002802e-05,3.77861033485e-05,2239,1921,False
191,2.15644158743e-05,2.68392541329e-05,1281,581,False
192,2.45884602919e-05,3.6840501707e-05,1949,1802,False
193,3.56609816663e-05,6.43182283966e-05,2914,2971,False
194,1.73295647983e-05,2.65658691205e-05,145,525,False
195,2.05462856684e-05,3.16342484439e-05,995,1184,False
196,2.32579477597e-05,3.80972123821e-05,1703,1951,False
197,1.84644686669e-05,3.28191454173e-05,375,1316,False
198,1.85930057341e-05,2.62586581812e-05,412,466,False
199,2.89217005047e-05,4.21477488999e-05,2581,2539,False
200,2.06171825994e-05,2.98657541862e-05,1010,970,False
201,2.35581501329e-05,4.04973543482e-05,1753,2331,False
202,2.40356075665e-05,3.79282864742e-05,1846,1933,False
203,2.51540950558e-05,3.90070563299e-05,2036,2095,False
204,2.06410513783e-05,2.71874523605e-05,1020,644,False
205,2.47296593443e-05,3.52977731382e-05,1969,1616,False
206,1.9179589799e-05,2.4264165404e-05,569,159,False
207,2.7789043088e-05,4.30227883044e-05,2450,2620,False
208,3.85215062124e-05,6.37617267785e-05,2969,2964,False
209,1.71537012648e-05,2.93691336992e-05,128,917,False
210,2.08123437915e-05,3.04690711346e-05,1078,1044,False
211,2.25296789722e-05,3.3823071135e-05,1534,1439,False
212,1.70222574525e-05,2.95997979265e-05,111,942,False
213,1.9519819034e-05,2.47032312473e-05,671,220,False
214,3.04361601593e-05,4.42755663244e-05,2691,2707,False
215,1.97645676963e-05,2.67425875791e-05,756,557,False
216,2.67439008894e-05,4.31261505582e-05,2290,2629,False
217,2.3144595616e-05,3.76341668016e-05,1681,1904,False
218,2.28166591114e-05,3.8256017433e-05,1597,1974,False
219,1.78132049768e-05,2.39739274548e-05,228,127,False
220,2.96023372357e-05,4.22342563979e-05,2635,2549,False
221,1.81331633939e-05,2.46142935794e-05,296,212,False
222,2.41899451794e-05,3.46820452251e-05,1872,1547,False
223,3.46059459844e-05,5.55326769245e-05,2886,2835,False
224,1.80651022674e-05,2.61382447206e-05,282,441,False
225,2.28440330829e-05,3.51153794327e-05,1611,1594,False
226,2.34605249716e-05,3.51069757016e-05,1734,1593,False
227,1.94024523807e-05,3.31733863277e-05,633,1357,False
228,1.94741624e-05,2.6874606192e-05,657,594,False
229,2.89412619168e-05,3.99628552259e-05,2583,2241,False
230,2.23520237341e-05,2.86259491986e-05,1483,834,False
231,2.65964681603e-05,4.20946234954e-05,2267,2528,False
232,2.3507838705e-05,3.85144558095e-05,1746,2021,False
233,2.65846010734e-05,4.18393028667e-05,2265,2509,False
234,2.0739817046e-05,2.60143933701e-05,1054,417,False
235,3.04211989715e-05,4.20372198278e-05,2689,2522,False
236,1.85131084436e-05,2.45199535129e-05,389,197,False
237,2.44884486165e-05,3.63609033229e-05,1931,1743,False
238,3.69325643987e-05,6.03717999184e-05,2943,2924,False
239,2.06434742722e-05,2.99819184875e-05,1023,986,False
240,2.11200822378e-05,3.2219581044e-05,1169,1250,False
241,2.2002026526e-05,3.39088765031e-05,1391,1446,False
242,1.81440282176e-05,3.15849501931e-05,300,1176,False
243,2.15668496821e-05,2.96428679576e-05,1282,952,False
244,2.75035854429e-05,3.94115668314e-05,2421,2152,False
245,2.13000766962e-05,3.0174769563e-05,1216,1004,False
246,2.49781896855e-05,4.04908132623e-05,2011,2328,False
247,2.43840167968e-05,3.97733492719e-05,1902,2204,False
248,2.11031401705e-05,3.35971344612e-05,1165,1406,False
249,2.14265583054e-05,2.89341423922e-05,1247,866,False
250,2.71416665782e-05,3.81802237825e-05,2358,1959,False
251,1.85049066204e-05,2.43962276727e-05,386,184,False
252,2.6926107239e-05,4.06525578001e-05,2316,2358,False
253,3.75530034944e-05,6.20257269475e-05,2957,2943,False
254,1.69527847902e-05,2.75821294053e-05,97,704,False
255,2.0401304937e-05,3.02276785078e-05,955,1009,False
256,2.09205445572e-05,3.07376212731e-05,1112,1078,False
257,1.77938327397e-05,3.17175727105e-05,225,1197,False
258,1.91547987924e-05,2.55295071838e-05,564,345,False
259,2.83470908471e-05,4.02576224587e-05,2518,2290,False
260,2.04823645618e-05,2.74150843325e-05,982,669,False
261,2.71816443274e-05,4.2306164687e-05,2366,2558,False
262,2.57393530774e-05,4.18382878706e-05,2135,2508,False
263,2.2511694624e-05,3.74283808924e-05,1528,1872,False
264,2.00491231226e-05,2.65695543931e-05,846,527,False
265,2.81866432488e-05,3.93036825699e-05,2496,2135,False
266,2.01990296773e-05,2.68440835498e-05,904,582,False
267,2.49917702604e-05,3.82075595553e-05,2016,1964,False
268,3.51435519406e-05,6.06496469118e-05,2898,2929,False
269,1.57367121574e-05,2.49322274612e-05,16,254,False
270,1.86551151273e-05,2.8017006116e-05,433,755,False
271,1.95692100533e-05,2.94015189866e-05,688,923,False
272,1.67584785231e-05,3.18288548442e-05,73,1208,False
273,1.64594257512e-05,2.32996972045e-05,48,81,False
274,2.9782011552e-05,4.42031705461e-05,2648,2701,False
275,1.95482443814e-05,2.79797786789e-05,681,753,False
276,2.44278035098e-05,4.31178632425e-05,1914,2627,False
277,2.45175615419e-05,3.9244954678e-05,1937,2129,False
278,2.49448476097e-05,4.27941849921e-05,2004,2604,False
279,2.03280651476e-05,2.69944011961e-05,933,614,False
280,2.74795747828e-05,4.14959249611e-05,2416,2459,False
281,1.96605069505e-05,2.5937692044e-05,718,407,False
282,2.3622680601e-05,3.62261926057e-05,1769,1723,False
283,3.69101799151e-05,6.35122996755e-05,2942,2962,False
284,1.93373634829e-05,3.20980689139e-05,620,1235,False
285,2.06633285416e-05,3.23873719026e-05,1027,1269,False
286,2.23267852562e-05,3.54997355316e-05,1478,1642,False
287,2.04692860279e-05,3.63020553777e-05,976,1736,False
288,1.80527731573e-05,2.31197809626e-05,278,69,False
289,2.83724912151e-05,4.05465216318e-05,2520,2340,False
290,2.16809166886e-05,2.95881218335e-05,1318,941,False
291,2.73776713584e-05,4.49578510597e-05,2407,2741,False
292,2.45969713433e-05,3.94104790757e-05,1952,2151,False
293,2.14360115933e-05,3.63552790077e-05,1250,1742,False
294,2.12672312045e-05,2.6645961043e-05,1205,538,False
295,2.92799359158e-05,4.09642125305e-05,2612,2388,False
296,2.21439786401e-05,2.72104207397e-05,1431,645,False
297,2.27609962167e-05,3.39252546837e-05,1585,1448,False
298,3.63613871741e-05,6.20853461442e-05,2933,2946,False
299,1.9452014385e-05,2.8631897294e-05,649,835,False
300,2.10730777326e-05,3.32953677571e-05,1151,1370,False
301,2.36155738094e-05,3.535615906e-05,1767,1623,False
302,2.45878618443e-05,4.05441642215e-05,1947,2339,False
303,1.75482018676e-05,2.3436592528e-05,185,89,False
304,2.84829711745e-05,3.83410006179e-05,2537,1987,False
305,2.01140082936e-05,2.94843921438e-05,866,934,False
306,2.66984006885e-05,4.31236949225e-05,2279,2628,False
307,2.33633236348e-05,3.75041927327e-05,1719,1880,False
308,2.26341744565e-05,3.51582166331e-05,1555,1602,False
309,1.96466080524e-05,2.62289613602e-05,711,460,False
310,2.69408974418e-05,3.60514641216e-05,2318,1697,False
311,1.97474128072e-05,2.34817798628e-05,748,91,False
312,2.98855338769e-05,4.28807688877e-05,2658,2611,False
313,3.15950492222e-05,5.39628927072e-05,2765,2815,False
314,1.70032471942e-05,2.60132510448e-05,103,416,False
315,2.01659877348e-05,2.9718501537e-05,895,958,False
316,2.10911057366e-05,3.13149539579e-05,1159,1147,False
317,1.7977632524e-05,3.14934404742e-05,261,1168,False
318,2.15601485252e-05,2.79137384496e-05,1280,747,False
319,3.2103544072e-05,4.70354279969e-05,2785,2787,False
320,2.09070858546e-05,2.82264136331e-05,1108,779,False
321,2.63392121269e-05,4.45506957476e-05,2227,2723,False
322,2.8022843253e-05,4.42370474047e-05,2475,2703,False
323,2.537326327e-05,4.36232876382e-05,2071,2662,False
324,1.92028364836e-05,2.69986994681e-05,582,616,False
325,2.93884349958e-05,4.21219010605e-05,2618,2533,False
326,2.34813323914e-05,2.97019832942e-05,1739,956,False
327,2.35362040257e-05,3.43094179698e-05,1751,1503,False
328,3.21051920764e-05,5.70463234908e-05,2786,2853,False
329,2.0242177925e-05,3.1744952139e-05,913,1200,False
330,2.20579622692e-05,3.42688217643e-05,1406,1499,False
331,2.2357189664e-05,3.35793956765e-05,1487,1403,False
332,2.19419980567e-05,3.70918751287e-05,1379,1825,False
333,2.19582834688e-05,2.84453799395e-05,1381,815,False
334,2.68438525381e-05,4.04243692174e-05,2307,2318,False
335,1.76508274308e-05,2.41731177084e-05,199,147,False
336,2.37239328271e-05,3.86957799492e-05,1790,2041,False
337,2.13206949411e-05,3.59406840289e-05,1228,1685,False
338,2.30301411648e-05,3.66670574294e-05,1655,1780,False
339,1.93785708689e-05,2.52550889854e-05,627,304,False
340,2.70935070148e-05,3.8687914639e-05,2344,2040,False
341,2.25813273573e-05,2.86239464913e-05,1548,833,False
342,2.64968475676e-05,3.69181179849e-05,2250,1811,False
343,3.45092594216e-05,5.86596106587e-05,2882,2890,False
344,1.66411246028e-05,2.52084046224e-05,60,295,False
345,2.45010069193e-05,3.82155340048e-05,1932,1967,False
346,2.42738842644e-05,3.76075040549e-05,1885,1900,False
347,1.88762824109e-05,3.33654897986e-05,491,1380,False
348,1.98768539121e-05,2.78751522274e-05,797,744,False
349,3.02449934679e-05,4.13074812968e-05,2682,2439,False
350,1.84169311979e-05,2.55040158663e-05,359,342,False
351,2.8261270927e-05,4.39054383605e-05,2500,2684,False
352,2.47587067861e-05,3.83863007301e-05,1974,1999,False
353,2.06023032661e-05,3.51616945409e-05,1006,1603,False
354,1.75085697265e-05,2.31444701058e-05,174,70,False
355,3.21883817378e-05,4.53475695394e-05,2790,2751,False
356,2.01987568289e-05,2.63484853349e-05,903,488,False
357,2.76356640825e-05,4.10348111473e-05,2435,2402,False
358,3.72413924197e-05,6.36467666482e-05,2951,2963,False
359,1.89817819773e-05,2.81395969068e-05,520,768,False
360,2.16724929487e-05,3.30847105943e-05,1315,1346,False
361,2.29193246923e-05,3.41558079526e-05,1627,1482,False
362,1.92200750462e-05,3.36713637807e-05,587,1422,False
363,2.04393109016e-05,2.57800238614e-05,966,384,False
364,3.05984794977e-05,4.28157873102e-05,2715,2606,False
365,1.95417305804e-05,2.77150902548e-05,676,717,False
366,2.37520362134e-05,3.88810258301e-05,1796,2068,False
367,2.686894004e-05,4.18950257881e-05,2310,2512,False
368,2.42726509896e-05,3.92853762605e-05,1884,2134,False
369,1.82463318197e-05,2.3923079425e-05,316,120,False
370,2.58892559941e-05,3.61426427844e-05,2156,1712,False
371,2.29705110542e-05,2.71607786999e-05,1641,639,False
372,2.53513826465e-05,3.6794506741e-05,2069,1798,False
373,3.67410029867e-05,5.95205274294e-05,2940,2910,False
374,1.73484477273e-05,2.67713112407e-05,149,562,False
375,2.37698332057e-05,3.62525497621e-05,1801,1729,False
376,2.3779739422e-05,3.58447505278e-05,1805,1677,False
377,1.78296886588e-05,3.11674375553e-05,231,1133,False
378,1.87262121472e-05,2.43166250584e-05,448,168,False
379,2.82591900032e-05,4.03669691877e-05,2499,2305,False
380,2.04623647733e-05,2.83174740616e-05,972,793,False
381,2.45429837378e-05,4.06639665016e-05,1942,2360,False
382,2.30348032346e-05,3.820400525e-05,1657,1961,False
383,2.65924718406e-05,4.16992224928e-05,2266,2485,False
384,2.17719589273e-05,2.85168498522e-05,1338,820,False
385,2.66459246632e-05,3.88119187846e-05,2275,2057,False
386,2.25289113587e-05,2.78403458651e-05,1533,737,False
387,2.68408948614e-05,3.87397485611e-05,2304,2050,False
388,3.19523751386e-05,5.45174698345e-05,2778,2821,False
389,1.96051078092e-05,2.98757568089e-05,698,971,False
390,2.31065423577e-05,3.43802166753e-05,1670,1512,False
391,2.34368471865e-05,3.64152874681e-05,1730,1746,False
392,1.83277334145e-05,3.10054565489e-05,330,1115,False
393,1.63288059412e-05,2.223806041e-05,37,26,False
394,3.61343154509e-05,4.83224539494e-05,2928,2801,False
395,1.98782690859e-05,2.83208737528e-05,798,794,False
396,2.6324782084e-05,4.07047409681e-05,2225,2365,False
397,2.30507703236e-05,3.60500816896e-05,1660,1696,False
398,2.61262030108e-05,3.91310641135e-05,2190,2113,False
399,2.01644470508e-05,2.60665219685e-05,894,429,False
400,2.6566654924e-05,3.66253661923e-05,2260,1770,False
401,1.86503912118e-05,2.19731628022e-05,431,22,False
402,2.31465310208e-05,3.35986442224e-05,1682,1407,False
403,3.92841830035e-05,6.20588398306e-05,2983,2945,False
404,1.68259139173e-05,2.42680143856e-05,80,163,False
405,2.0166635295e-05,3.19708633469e-05,896,1221,False
406,2.30980931519e-05,3.62479950127e-05,1667,1727,False
407,2.39879373112e-05,4.04602069466e-05,1838,2323,False
408,1.94179192476e-05,2.68005642283e-05,638,568,False
409,2.83242388832e-05,4.02878868044e-05,2511,2296,False
410,2.16283387999e-05,3.09376664518e-05,1299,1109,False
411,2.45946266659e-05,3.72829672415e-05,1951,1850,False
412,2.48719406954e-05,3.73264010705e-05,1993,1852,False
413,2.26708834816e-05,3.51688177034e-05,1566,1604,False
414,2.01475995709e-05,2.44973252848e-05,885,195,False
415,3.04512723233e-05,3.99115488108e-05,2694,2234,False
416,2.2155330953e-05,2.71657845587e-05,1435,642,False
417,2.71007684205e-05,3.99953823944e-05,2345,2254,False
418,3.28723363054e-05,5.53607897018e-05,2822,2832,False
419,1.78831069206e-05,2.50353295996e-05,239,271,False
420,2.25384483201e-05,3.23136882798e-05,1537,1258,False
421,2.25397634495e-05,3.10695795633e-05,1539,1124,False
422,2.07175471587e-05,3.62860300811e-05,1045,1732,False
423,1.83609718079e-05,2.43661525019e-05,342,178,False
424,3.04855675495e-05,4.0487255319e-05,2700,2327,False
425,1.77690380951e-05,2.42885180342e-05,219,164,False
426,2.51723158726e-05,4.06053732149e-05,2040,2350,False
427,2.49637869274e-05,3.9284615923e-05,2007,2132,False
428,2.3345444788e-05,3.63456565537e-05,1715,1740,False
429,2.18499953917e-05,2.71644348686e-05,1353,640,False
430,3.20943909173e-05,4.26341757702e-05,2784,2590,False
431,2.17527631321e-05,2.74773665296e-05,1334,681,False
432,2.44488510361e-05,3.46109300153e-05,1920,1540,False
433,3.48524117726e-05,5.68362083868e-05,2891,2849,False
434,1.91946110135e-05,2.91764317808e-05,576,898,False
435,2.34425806411e-05,3.30380826199e-05,1731,1343,False
436,2.37568820012e-05,3.30093680532e-05,1798,1337,False
437,2.36892374232e-05,3.79943958251e-05,1785,1938,False
438,2.00655194931e-05,2.61858695012e-05,852,451,False
439,3.31685987476e-05,4.16912116634e-05,2834,2484,False
440,2.09423506021e-05,2.77556118817e-05,1121,725,False
441,2.01844177354e-05,2.85980531771e-05,900,826,False
442,2.28231729125e-05,3.36917764798e-05,1601,1425,False
443,2.08098099392e-05,3.08747366944e-05,1075,1102,False
444,1.74246888491e-05,2.1264228053e-05,161,13,False
445,2.28383723879e-05,2.94651981676e-05,1610,932,False
446,1.60372565006e-05,1.83352312888e-05,23,3,False
447,1.66470636032e-05,2.30890072999e-05,61,67,False
448,3.35496333719e-05,5.32202393515e-05,2851,2809,False
449,1.87530422409e-05,2.71475000773e-05,453,637,False
450,2.16460466618e-05,3.53272116627e-05,1306,1621,False
451,2.06950771826e-05,3.2661268051e-05,1038,1296,False
452,1.84461950994e-05,3.25274813804e-05,368,1285,False
453,1.93850373762e-05,2.40128119913e-05,630,132,False
454,2.6571802664e-05,3.73572620447e-05,2262,1859,False
455,1.91796825675e-05,2.72531542578e-05,570,651,False
456,2.65349681285e-05,4.49866747658e-05,2254,2743,False
457,2.17672586587e-05,3.62042046618e-05,1336,1718,False
458,2.15063719224e-05,3.45487133018e-05,1263,1534,False
459,2.05706328416e-05,2.78803381661e-05,1003,745,False
460,2.71354383585e-05,4.11646142311e-05,2357,2423,False
461,1.70177827385e-05,2.30846708291e-05,109,66,False
462,2.74327685474e-05,4.03273261327e-05,2412,2300,False
463,3.56146301783e-05,6.19491547695e-05,2910,2941,False
464,1.96340824914e-05,3.04005625367e-05,704,1030,False
465,2.14663832594e-05,3.28919704771e-05,1252,1324,False
466,2.1601548724e-05,3.44986656273e-05,1292,1527,False
467,2.03391464311e-05,3.35705262842e-05,935,1402,False
468,1.97313638637e-05,2.6816243917e-05,736,576,False
469,2.95232621284e-05,4.13974230469e-05,2626,2448,False
470,1.87766654562e-05,2.67945852102e-05,458,566,False
471,2.54768219747e-05,3.83352235076e-05,2094,1986,False
472,2.25047697313e-05,3.47569985024e-05,1526,1557,False
473,2.68422591034e-05,4.05263708672e-05,2306,2336,False
474,2.07785906241e-05,2.72624165518e-05,1066,652,False
